freq_mhz,field_corr_dbuvm,mode
31.904296875,25.656425094393246,Standby vs ambient (26 May)
31.953125,26.91142509439325,Standby vs ambient (26 May)
32.001953125,27.54142509439325,Standby vs ambient (26 May)
32.05078125,26.516425094393245,Standby vs ambient (26 May)
32.099609375,25.28242509439325,Standby vs ambient (26 May)
32.1484375,24.75542509439325,Standby vs ambient (26 May)
32.197265625,24.854425094393246,Standby vs ambient (26 May)
32.24609375,24.446425094393252,Standby vs ambient (26 May)
32.294921875,24.504425094393252,Standby vs ambient (26 May)
32.34375,24.436425094393247,Standby vs ambient (26 May)
32.392578125,24.41942509439325,Standby vs ambient (26 May)
32.44140625,24.30342509439325,Standby vs ambient (26 May)
32.490234375,24.302425094393246,Standby vs ambient (26 May)
32.5390625,24.790425094393246,Standby vs ambient (26 May)
32.587890625,25.35342509439325,Standby vs ambient (26 May)
32.63671875,26.003425094393247,Standby vs ambient (26 May)
32.685546875,25.885425094393252,Standby vs ambient (26 May)
32.734375,24.775425094393245,Standby vs ambient (26 May)
32.783203125,24.48142509439325,Standby vs ambient (26 May)
32.83203125,24.22742509439325,Standby vs ambient (26 May)
32.880859375,24.66942509439325,Standby vs ambient (26 May)
32.9296875,24.48942509439325,Standby vs ambient (26 May)
32.978515625,24.33442509439325,Standby vs ambient (26 May)
33.02734375,24.290425094393246,Standby vs ambient (26 May)
33.076171875,24.195425094393247,Standby vs ambient (26 May)
33.125,24.445425094393247,Standby vs ambient (26 May)
33.173828125,24.22142509439325,Standby vs ambient (26 May)
33.22265625,24.494425094393247,Standby vs ambient (26 May)
33.271484375,24.19142509439325,Standby vs ambient (26 May)
33.3203125,24.098425094393246,Standby vs ambient (26 May)
33.369140625,24.146425094393248,Standby vs ambient (26 May)
33.41796875,24.094425094393248,Standby vs ambient (26 May)
33.466796875,24.43442509439325,Standby vs ambient (26 May)
33.515625,23.918425094393246,Standby vs ambient (26 May)
33.564453125,23.982425094393246,Standby vs ambient (26 May)
33.61328125,23.86242509439325,Standby vs ambient (26 May)
33.662109375,23.735425094393246,Standby vs ambient (26 May)
33.7109375,24.000425094393247,Standby vs ambient (26 May)
33.759765625,23.51442509439325,Standby vs ambient (26 May)
33.80859375,23.81542509439325,Standby vs ambient (26 May)
33.857421875,23.744425094393247,Standby vs ambient (26 May)
33.90625,23.98442509439325,Standby vs ambient (26 May)
33.955078125,24.05342509439325,Standby vs ambient (26 May)
34.00390625,23.85042509439325,Standby vs ambient (26 May)
34.052734375,23.839425094393246,Standby vs ambient (26 May)
34.1015625,23.466425094393248,Standby vs ambient (26 May)
34.150390625,23.37742509439325,Standby vs ambient (26 May)
34.19921875,22.85342509439325,Standby vs ambient (26 May)
34.248046875,22.818425094393252,Standby vs ambient (26 May)
34.296875,22.647425094393245,Standby vs ambient (26 May)
34.345703125,22.55642509439325,Standby vs ambient (26 May)
34.39453125,22.69142509439325,Standby vs ambient (26 May)
34.443359375,22.652425094393248,Standby vs ambient (26 May)
34.4921875,22.601425094393246,Standby vs ambient (26 May)
34.541015625,22.445425094393247,Standby vs ambient (26 May)
34.58984375,22.50542509439325,Standby vs ambient (26 May)
34.638671875,22.671425094393246,Standby vs ambient (26 May)
34.6875,22.521425094393248,Standby vs ambient (26 May)
34.736328125,22.64542509439325,Standby vs ambient (26 May)
34.78515625,22.52642509439325,Standby vs ambient (26 May)
34.833984375,23.012425094393247,Standby vs ambient (26 May)
34.8828125,23.20042509439325,Standby vs ambient (26 May)
34.931640625,23.73742509439325,Standby vs ambient (26 May)
34.98046875,24.366425094393247,Standby vs ambient (26 May)
35.029296875,24.52642509439325,Standby vs ambient (26 May)
35.078125,25.256425094393247,Standby vs ambient (26 May)
35.126953125,25.23442509439325,Standby vs ambient (26 May)
35.17578125,26.16042509439325,Standby vs ambient (26 May)
35.224609375,26.515425094393247,Standby vs ambient (26 May)
35.2734375,26.860425094393246,Standby vs ambient (26 May)
35.322265625,27.69042509439325,Standby vs ambient (26 May)
35.37109375,27.29142509439325,Standby vs ambient (26 May)
35.419921875,27.94442509439325,Standby vs ambient (26 May)
35.46875,27.597425094393248,Standby vs ambient (26 May)
35.517578125,27.72542509439325,Standby vs ambient (26 May)
35.56640625,27.762425094393247,Standby vs ambient (26 May)
35.615234375,26.92242509439325,Standby vs ambient (26 May)
35.6640625,27.083425094393245,Standby vs ambient (26 May)
35.712890625,26.186425094393247,Standby vs ambient (26 May)
35.76171875,26.12042509439325,Standby vs ambient (26 May)
35.810546875,25.72142509439325,Standby vs ambient (26 May)
35.859375,24.969425094393248,Standby vs ambient (26 May)
35.908203125,24.973425094393246,Standby vs ambient (26 May)
35.95703125,24.137425094393247,Standby vs ambient (26 May)
36.005859375,24.22442509439325,Standby vs ambient (26 May)
36.0546875,23.832425094393248,Standby vs ambient (26 May)
36.103515625,23.717425094393246,Standby vs ambient (26 May)
36.15234375,23.604425094393246,Standby vs ambient (26 May)
36.201171875,23.05642509439325,Standby vs ambient (26 May)
36.25,23.26742509439325,Standby vs ambient (26 May)
36.298828125,22.903425094393246,Standby vs ambient (26 May)
36.34765625,23.24542509439325,Standby vs ambient (26 May)
36.396484375,23.025425094393245,Standby vs ambient (26 May)
36.4453125,22.958425094393245,Standby vs ambient (26 May)
36.494140625,23.180425094393247,Standby vs ambient (26 May)
36.54296875,23.293425094393246,Standby vs ambient (26 May)
36.591796875,23.768425094393248,Standby vs ambient (26 May)
36.640625,23.616425094393247,Standby vs ambient (26 May)
36.689453125,24.012425094393247,Standby vs ambient (26 May)
36.73828125,23.91642509439325,Standby vs ambient (26 May)
36.787109375,24.12742509439325,Standby vs ambient (26 May)
36.8359375,24.598425094393246,Standby vs ambient (26 May)
36.884765625,24.347425094393248,Standby vs ambient (26 May)
36.93359375,24.65142509439325,Standby vs ambient (26 May)
36.982421875,24.35542509439325,Standby vs ambient (26 May)
37.03125,24.35242509439325,Standby vs ambient (26 May)
37.080078125,24.388425094393245,Standby vs ambient (26 May)
37.12890625,24.20342509439325,Standby vs ambient (26 May)
37.177734375,24.393425094393248,Standby vs ambient (26 May)
37.2265625,23.80642509439325,Standby vs ambient (26 May)
37.275390625,23.98742509439325,Standby vs ambient (26 May)
37.32421875,23.570425094393247,Standby vs ambient (26 May)
37.373046875,23.60542509439325,Standby vs ambient (26 May)
37.421875,23.719425094393248,Standby vs ambient (26 May)
37.470703125,23.524425094393248,Standby vs ambient (26 May)
37.51953125,23.82842509439325,Standby vs ambient (26 May)
37.568359375,23.19142509439325,Standby vs ambient (26 May)
37.6171875,23.226425094393246,Standby vs ambient (26 May)
37.666015625,23.34042509439325,Standby vs ambient (26 May)
37.71484375,23.137425094393247,Standby vs ambient (26 May)
37.763671875,23.31042509439325,Standby vs ambient (26 May)
37.8125,23.00842509439325,Standby vs ambient (26 May)
37.861328125,23.296425094393246,Standby vs ambient (26 May)
37.91015625,23.08142509439325,Standby vs ambient (26 May)
37.958984375,23.213425094393248,Standby vs ambient (26 May)
38.0078125,23.24342509439325,Standby vs ambient (26 May)
38.056640625,22.960425094393248,Standby vs ambient (26 May)
38.10546875,23.24242509439325,Standby vs ambient (26 May)
38.154296875,22.80442509439325,Standby vs ambient (26 May)
38.203125,22.91642509439325,Standby vs ambient (26 May)
38.251953125,22.774425094393248,Standby vs ambient (26 May)
38.30078125,22.68242509439325,Standby vs ambient (26 May)
38.349609375,22.610425094393246,Standby vs ambient (26 May)
38.3984375,22.345425094393246,Standby vs ambient (26 May)
38.447265625,22.628425094393247,Standby vs ambient (26 May)
38.49609375,22.409425094393246,Standby vs ambient (26 May)
38.544921875,22.905425094393248,Standby vs ambient (26 May)
38.59375,23.089425094393246,Standby vs ambient (26 May)
38.642578125,23.196425094393252,Standby vs ambient (26 May)
38.69140625,23.49342509439325,Standby vs ambient (26 May)
38.740234375,23.39842509439325,Standby vs ambient (26 May)
38.7890625,24.012425094393247,Standby vs ambient (26 May)
38.837890625,23.961425094393245,Standby vs ambient (26 May)
38.88671875,24.469425094393248,Standby vs ambient (26 May)
38.935546875,24.741425094393247,Standby vs ambient (26 May)
38.984375,25.05742509439325,Standby vs ambient (26 May)
39.033203125,25.37142509439325,Standby vs ambient (26 May)
39.08203125,25.162425094393246,Standby vs ambient (26 May)
39.130859375,25.90742509439325,Standby vs ambient (26 May)
39.1796875,25.890425094393247,Standby vs ambient (26 May)
39.228515625,26.573425094393247,Standby vs ambient (26 May)
39.27734375,26.693425094393252,Standby vs ambient (26 May)
39.326171875,26.99042509439325,Standby vs ambient (26 May)
39.375,27.31942509439325,Standby vs ambient (26 May)
39.423828125,27.272425094393245,Standby vs ambient (26 May)
39.47265625,28.00142509439325,Standby vs ambient (26 May)
39.521484375,27.716425094393248,Standby vs ambient (26 May)
39.5703125,27.73642509439325,Standby vs ambient (26 May)
39.619140625,27.387425094393247,Standby vs ambient (26 May)
39.66796875,27.55742509439325,Standby vs ambient (26 May)
39.716796875,27.528425094393246,Standby vs ambient (26 May)
39.765625,26.72842509439325,Standby vs ambient (26 May)
39.814453125,27.12742509439325,Standby vs ambient (26 May)
39.86328125,28.650425094393245,Standby vs ambient (26 May)
39.912109375,31.491425094393247,Standby vs ambient (26 May)
39.9609375,31.338425094393248,Standby vs ambient (26 May)
40.009765625,27.95942509439325,Standby vs ambient (26 May)
40.05859375,26.24242509439325,Standby vs ambient (26 May)
40.107421875,25.68842509439325,Standby vs ambient (26 May)
40.15625,25.70942509439325,Standby vs ambient (26 May)
40.205078125,25.458425094393245,Standby vs ambient (26 May)
40.25390625,25.10542509439325,Standby vs ambient (26 May)
40.302734375,25.30042509439325,Standby vs ambient (26 May)
40.3515625,24.90742509439325,Standby vs ambient (26 May)
40.400390625,24.99842509439325,Standby vs ambient (26 May)
40.44921875,24.60242509439325,Standby vs ambient (26 May)
40.498046875,24.787425094393246,Standby vs ambient (26 May)
40.546875,24.36142509439325,Standby vs ambient (26 May)
40.595703125,24.11142509439325,Standby vs ambient (26 May)
40.64453125,24.20642509439325,Standby vs ambient (26 May)
40.693359375,23.881425094393247,Standby vs ambient (26 May)
40.7421875,23.78242509439325,Standby vs ambient (26 May)
40.791015625,23.47842509439325,Standby vs ambient (26 May)
40.83984375,23.81542509439325,Standby vs ambient (26 May)
40.888671875,23.811425094393247,Standby vs ambient (26 May)
40.9375,23.90742509439325,Standby vs ambient (26 May)
40.986328125,24.058425094393247,Standby vs ambient (26 May)
41.03515625,23.81342509439325,Standby vs ambient (26 May)
41.083984375,24.10542509439325,Standby vs ambient (26 May)
41.1328125,23.95342509439325,Standby vs ambient (26 May)
41.181640625,24.085425094393248,Standby vs ambient (26 May)
41.23046875,24.22442509439325,Standby vs ambient (26 May)
41.279296875,24.03842509439325,Standby vs ambient (26 May)
41.328125,24.28642509439325,Standby vs ambient (26 May)
41.376953125,24.14242509439325,Standby vs ambient (26 May)
41.42578125,24.199425094393245,Standby vs ambient (26 May)
41.474609375,24.37142509439325,Standby vs ambient (26 May)
41.5234375,24.448425094393247,Standby vs ambient (26 May)
41.572265625,24.772425094393245,Standby vs ambient (26 May)
41.62109375,24.59042509439325,Standby vs ambient (26 May)
41.669921875,24.76442509439325,Standby vs ambient (26 May)
41.71875,24.610425094393246,Standby vs ambient (26 May)
41.767578125,25.043425094393246,Standby vs ambient (26 May)
41.81640625,25.091425094393248,Standby vs ambient (26 May)
41.865234375,24.95042509439325,Standby vs ambient (26 May)
41.9140625,25.28642509439325,Standby vs ambient (26 May)
41.962890625,25.037425094393246,Standby vs ambient (26 May)
42.01171875,25.591425094393248,Standby vs ambient (26 May)
42.060546875,25.56242509439325,Standby vs ambient (26 May)
42.109375,25.67842509439325,Standby vs ambient (26 May)
42.158203125,25.86242509439325,Standby vs ambient (26 May)
42.20703125,25.760425094393252,Standby vs ambient (26 May)
42.255859375,26.00242509439325,Standby vs ambient (26 May)
42.3046875,25.93442509439325,Standby vs ambient (26 May)
42.353515625,25.967425094393246,Standby vs ambient (26 May)
42.40234375,25.93142509439325,Standby vs ambient (26 May)
42.451171875,25.708425094393245,Standby vs ambient (26 May)
42.5,25.61142509439325,Standby vs ambient (26 May)
42.548828125,25.36542509439325,Standby vs ambient (26 May)
42.59765625,25.25842509439325,Standby vs ambient (26 May)
42.646484375,25.009425094393247,Standby vs ambient (26 May)
42.6953125,24.814425094393247,Standby vs ambient (26 May)
42.744140625,24.564425094393247,Standby vs ambient (26 May)
42.79296875,24.388425094393245,Standby vs ambient (26 May)
42.841796875,24.144425094393245,Standby vs ambient (26 May)
42.890625,24.04842509439325,Standby vs ambient (26 May)
42.939453125,23.87042509439325,Standby vs ambient (26 May)
42.98828125,23.62042509439325,Standby vs ambient (26 May)
43.037109375,23.321425094393252,Standby vs ambient (26 May)
43.0859375,23.211425094393245,Standby vs ambient (26 May)
43.134765625,22.94442509439325,Standby vs ambient (26 May)
43.18359375,22.85342509439325,Standby vs ambient (26 May)
43.232421875,22.754425094393252,Standby vs ambient (26 May)
43.28125,22.699425094393245,Standby vs ambient (26 May)
43.330078125,22.93142509439325,Standby vs ambient (26 May)
43.37890625,22.61142509439325,Standby vs ambient (26 May)
43.427734375,22.85942509439325,Standby vs ambient (26 May)
43.4765625,22.967425094393246,Standby vs ambient (26 May)
43.525390625,23.055425094393247,Standby vs ambient (26 May)
43.57421875,22.915425094393246,Standby vs ambient (26 May)
43.623046875,23.04442509439325,Standby vs ambient (26 May)
43.671875,23.33142509439325,Standby vs ambient (26 May)
43.720703125,23.36542509439325,Standby vs ambient (26 May)
43.76953125,23.71242509439325,Standby vs ambient (26 May)
43.818359375,23.87342509439325,Standby vs ambient (26 May)
43.8671875,23.912425094393246,Standby vs ambient (26 May)
43.916015625,23.95342509439325,Standby vs ambient (26 May)
43.96484375,24.198425094393247,Standby vs ambient (26 May)
44.013671875,24.24042509439325,Standby vs ambient (26 May)
44.0625,24.326425094393247,Standby vs ambient (26 May)
44.111328125,24.55642509439325,Standby vs ambient (26 May)
44.16015625,24.49042509439325,Standby vs ambient (26 May)
44.208984375,24.461425094393245,Standby vs ambient (26 May)
44.2578125,24.476425094393246,Standby vs ambient (26 May)
44.306640625,24.134425094393247,Standby vs ambient (26 May)
44.35546875,24.207425094393248,Standby vs ambient (26 May)
44.404296875,23.900425094393245,Standby vs ambient (26 May)
44.453125,23.650425094393245,Standby vs ambient (26 May)
44.501953125,23.42042509439325,Standby vs ambient (26 May)
44.55078125,23.280425094393248,Standby vs ambient (26 May)
44.599609375,23.132425094393252,Standby vs ambient (26 May)
44.6484375,22.969425094393248,Standby vs ambient (26 May)
44.697265625,22.988425094393246,Standby vs ambient (26 May)
44.74609375,22.847425094393248,Standby vs ambient (26 May)
44.794921875,22.79742509439325,Standby vs ambient (26 May)
44.84375,23.02642509439325,Standby vs ambient (26 May)
44.892578125,23.08142509439325,Standby vs ambient (26 May)
44.94140625,23.29742509439325,Standby vs ambient (26 May)
44.990234375,23.52642509439325,Standby vs ambient (26 May)
45.0390625,24.503425094393247,Standby vs ambient (26 May)
45.087890625,24.455425094393245,Standby vs ambient (26 May)
45.13671875,23.888425094393245,Standby vs ambient (26 May)
45.185546875,24.10542509439325,Standby vs ambient (26 May)
45.234375,23.921425094393246,Standby vs ambient (26 May)
45.283203125,24.223425094393246,Standby vs ambient (26 May)
45.33203125,24.260425094393252,Standby vs ambient (26 May)
45.380859375,24.640425094393247,Standby vs ambient (26 May)
45.4296875,24.552425094393246,Standby vs ambient (26 May)
45.478515625,24.713425094393248,Standby vs ambient (26 May)
45.52734375,24.894425094393245,Standby vs ambient (26 May)
45.576171875,24.98642509439325,Standby vs ambient (26 May)
45.625,25.213425094393248,Standby vs ambient (26 May)
45.673828125,25.012425094393247,Standby vs ambient (26 May)
45.72265625,25.473425094393246,Standby vs ambient (26 May)
45.771484375,25.35242509439325,Standby vs ambient (26 May)
45.8203125,25.42942509439325,Standby vs ambient (26 May)
45.869140625,25.555425094393247,Standby vs ambient (26 May)
45.91796875,25.57242509439325,Standby vs ambient (26 May)
45.966796875,25.686425094393247,Standby vs ambient (26 May)
46.015625,25.476425094393246,Standby vs ambient (26 May)
46.064453125,25.60242509439325,Standby vs ambient (26 May)
46.11328125,25.592425094393246,Standby vs ambient (26 May)
46.162109375,25.33142509439325,Standby vs ambient (26 May)
46.2109375,25.70642509439325,Standby vs ambient (26 May)
46.259765625,25.427425094393246,Standby vs ambient (26 May)
46.30859375,25.528425094393246,Standby vs ambient (26 May)
46.357421875,25.446425094393252,Standby vs ambient (26 May)
46.40625,25.45642509439325,Standby vs ambient (26 May)
46.455078125,25.466425094393248,Standby vs ambient (26 May)
46.50390625,25.360425094393246,Standby vs ambient (26 May)
46.552734375,25.43242509439325,Standby vs ambient (26 May)
46.6015625,25.217425094393246,Standby vs ambient (26 May)
46.650390625,25.388425094393245,Standby vs ambient (26 May)
46.69921875,25.28542509439325,Standby vs ambient (26 May)
46.748046875,25.089425094393246,Standby vs ambient (26 May)
46.796875,25.226425094393246,Standby vs ambient (26 May)
46.845703125,24.863425094393246,Standby vs ambient (26 May)
46.89453125,25.08742509439325,Standby vs ambient (26 May)
46.943359375,24.74642509439325,Standby vs ambient (26 May)
46.9921875,24.555425094393247,Standby vs ambient (26 May)
47.041015625,24.412425094393246,Standby vs ambient (26 May)
47.08984375,24.324425094393245,Standby vs ambient (26 May)
47.138671875,24.094425094393248,Standby vs ambient (26 May)
47.1875,23.87142509439325,Standby vs ambient (26 May)
47.236328125,23.750425094393247,Standby vs ambient (26 May)
47.28515625,23.467425094393246,Standby vs ambient (26 May)
47.333984375,23.409425094393246,Standby vs ambient (26 May)
47.3828125,23.39542509439325,Standby vs ambient (26 May)
47.431640625,23.26442509439325,Standby vs ambient (26 May)
47.48046875,23.345425094393246,Standby vs ambient (26 May)
47.529296875,23.384425094393247,Standby vs ambient (26 May)
47.578125,23.408425094393248,Standby vs ambient (26 May)
47.626953125,23.42542509439325,Standby vs ambient (26 May)
47.67578125,23.61242509439325,Standby vs ambient (26 May)
47.724609375,23.491425094393247,Standby vs ambient (26 May)
47.7734375,23.653425094393246,Standby vs ambient (26 May)
47.822265625,23.756425094393247,Standby vs ambient (26 May)
47.87109375,23.56642509439325,Standby vs ambient (26 May)
47.919921875,23.78842509439325,Standby vs ambient (26 May)
47.96875,23.879425094393252,Standby vs ambient (26 May)
48.017578125,23.890425094393247,Standby vs ambient (26 May)
48.06640625,23.830425094393245,Standby vs ambient (26 May)
48.115234375,23.823425094393247,Standby vs ambient (26 May)
48.1640625,23.888425094393245,Standby vs ambient (26 May)
48.212890625,23.84942509439325,Standby vs ambient (26 May)
48.26171875,24.016425094393245,Standby vs ambient (26 May)
48.310546875,23.97142509439325,Standby vs ambient (26 May)
48.359375,24.09042509439325,Standby vs ambient (26 May)
48.408203125,24.13042509439325,Standby vs ambient (26 May)
48.45703125,24.16942509439325,Standby vs ambient (26 May)
48.505859375,24.147425094393245,Standby vs ambient (26 May)
48.5546875,24.17042509439325,Standby vs ambient (26 May)
48.603515625,24.204425094393248,Standby vs ambient (26 May)
48.65234375,24.26442509439325,Standby vs ambient (26 May)
48.701171875,24.354425094393246,Standby vs ambient (26 May)
48.75,24.280425094393248,Standby vs ambient (26 May)
48.798828125,24.31342509439325,Standby vs ambient (26 May)
48.84765625,24.42342509439325,Standby vs ambient (26 May)
48.896484375,24.390425094393247,Standby vs ambient (26 May)
48.9453125,24.41142509439325,Standby vs ambient (26 May)
48.994140625,24.527425094393248,Standby vs ambient (26 May)
49.04296875,24.534425094393246,Standby vs ambient (26 May)
49.091796875,24.580425094393245,Standby vs ambient (26 May)
49.140625,24.504425094393252,Standby vs ambient (26 May)
49.189453125,24.65742509439325,Standby vs ambient (26 May)
49.23828125,24.671425094393246,Standby vs ambient (26 May)
49.287109375,24.646425094393248,Standby vs ambient (26 May)
49.3359375,24.77942509439325,Standby vs ambient (26 May)
49.384765625,24.930425094393247,Standby vs ambient (26 May)
49.43359375,24.945425094393247,Standby vs ambient (26 May)
49.482421875,24.958425094393245,Standby vs ambient (26 May)
49.53125,24.85242509439325,Standby vs ambient (26 May)
49.580078125,25.04742509439325,Standby vs ambient (26 May)
49.62890625,24.96842509439325,Standby vs ambient (26 May)
49.677734375,24.969425094393248,Standby vs ambient (26 May)
49.7265625,25.02942509439325,Standby vs ambient (26 May)
49.775390625,25.033425094393248,Standby vs ambient (26 May)
49.82421875,25.11742509439325,Standby vs ambient (26 May)
49.873046875,25.031425094393246,Standby vs ambient (26 May)
49.921875,25.11842509439325,Standby vs ambient (26 May)
49.970703125,25.25542509439325,Standby vs ambient (26 May)
50.01953125,25.31642509439325,Standby vs ambient (26 May)
50.068359375,25.07842509439325,Standby vs ambient (26 May)
50.1171875,25.02942509439325,Standby vs ambient (26 May)
50.166015625,25.11842509439325,Standby vs ambient (26 May)
50.21484375,25.04542509439325,Standby vs ambient (26 May)
50.263671875,25.086425094393245,Standby vs ambient (26 May)
50.3125,25.034425094393246,Standby vs ambient (26 May)
50.361328125,24.99642509439325,Standby vs ambient (26 May)
50.41015625,25.09042509439325,Standby vs ambient (26 May)
50.458984375,25.068425094393252,Standby vs ambient (26 May)
50.5078125,24.942425094393247,Standby vs ambient (26 May)
50.556640625,24.967425094393246,Standby vs ambient (26 May)
50.60546875,24.884425094393247,Standby vs ambient (26 May)
50.654296875,24.845425094393246,Standby vs ambient (26 May)
50.703125,24.84642509439325,Standby vs ambient (26 May)
50.751953125,24.771425094393248,Standby vs ambient (26 May)
50.80078125,24.836425094393245,Standby vs ambient (26 May)
50.849609375,24.656425094393246,Standby vs ambient (26 May)
50.8984375,24.643425094393248,Standby vs ambient (26 May)
50.947265625,24.53642509439325,Standby vs ambient (26 May)
50.99609375,24.52042509439325,Standby vs ambient (26 May)
51.044921875,24.445425094393247,Standby vs ambient (26 May)
51.09375,24.290425094393246,Standby vs ambient (26 May)
51.142578125,24.137425094393247,Standby vs ambient (26 May)
51.19140625,24.12442509439325,Standby vs ambient (26 May)
51.240234375,24.031425094393246,Standby vs ambient (26 May)
51.2890625,23.79842509439325,Standby vs ambient (26 May)
51.337890625,23.91042509439325,Standby vs ambient (26 May)
51.38671875,23.625425094393247,Standby vs ambient (26 May)
51.435546875,23.50542509439325,Standby vs ambient (26 May)
51.484375,23.582425094393248,Standby vs ambient (26 May)
51.533203125,23.72442509439325,Standby vs ambient (26 May)
51.58203125,23.912425094393246,Standby vs ambient (26 May)
51.630859375,24.13042509439325,Standby vs ambient (26 May)
51.6796875,24.229425094393246,Standby vs ambient (26 May)
51.728515625,24.55742509439325,Standby vs ambient (26 May)
51.77734375,24.625425094393247,Standby vs ambient (26 May)
51.826171875,24.94042509439325,Standby vs ambient (26 May)
51.875,24.952425094393245,Standby vs ambient (26 May)
51.923828125,25.193425094393252,Standby vs ambient (26 May)
51.97265625,25.278425094393246,Standby vs ambient (26 May)
52.021484375,25.305425094393247,Standby vs ambient (26 May)
52.0703125,25.287425094393246,Standby vs ambient (26 May)
52.119140625,25.36742509439325,Standby vs ambient (26 May)
52.16796875,25.23342509439325,Standby vs ambient (26 May)
52.216796875,25.168425094393246,Standby vs ambient (26 May)
52.265625,25.088425094393248,Standby vs ambient (26 May)
52.314453125,24.94142509439325,Standby vs ambient (26 May)
52.36328125,24.644425094393245,Standby vs ambient (26 May)
52.412109375,24.485425094393246,Standby vs ambient (26 May)
52.4609375,24.41342509439325,Standby vs ambient (26 May)
52.509765625,24.17242509439325,Standby vs ambient (26 May)
52.55859375,24.04442509439325,Standby vs ambient (26 May)
52.607421875,23.93542509439325,Standby vs ambient (26 May)
52.65625,23.88042509439325,Standby vs ambient (26 May)
52.705078125,23.73342509439325,Standby vs ambient (26 May)
52.75390625,23.77942509439325,Standby vs ambient (26 May)
52.802734375,23.693425094393252,Standby vs ambient (26 May)
52.8515625,23.66142509439325,Standby vs ambient (26 May)
52.900390625,23.56542509439325,Standby vs ambient (26 May)
52.94921875,23.533425094393248,Standby vs ambient (26 May)
52.998046875,23.507425094393252,Standby vs ambient (26 May)
53.046875,23.464425094393246,Standby vs ambient (26 May)
53.095703125,23.597425094393248,Standby vs ambient (26 May)
53.14453125,23.711425094393245,Standby vs ambient (26 May)
53.193359375,23.80442509439325,Standby vs ambient (26 May)
53.2421875,23.98342509439325,Standby vs ambient (26 May)
53.291015625,24.235425094393246,Standby vs ambient (26 May)
53.33984375,24.561425094393247,Standby vs ambient (26 May)
53.388671875,24.67842509439325,Standby vs ambient (26 May)
53.4375,24.591425094393248,Standby vs ambient (26 May)
53.486328125,24.35542509439325,Standby vs ambient (26 May)
53.53515625,24.37742509439325,Standby vs ambient (26 May)
53.583984375,24.335425094393248,Standby vs ambient (26 May)
53.6328125,24.360425094393246,Standby vs ambient (26 May)
53.681640625,24.250425094393247,Standby vs ambient (26 May)
53.73046875,24.00142509439325,Standby vs ambient (26 May)
53.779296875,23.80342509439325,Standby vs ambient (26 May)
53.828125,23.70042509439325,Standby vs ambient (26 May)
53.876953125,23.63042509439325,Standby vs ambient (26 May)
53.92578125,23.564425094393247,Standby vs ambient (26 May)
53.974609375,23.34042509439325,Standby vs ambient (26 May)
54.0234375,23.153425094393246,Standby vs ambient (26 May)
54.072265625,23.208425094393245,Standby vs ambient (26 May)
54.12109375,23.17642509439325,Standby vs ambient (26 May)
54.169921875,23.192425094393247,Standby vs ambient (26 May)
54.21875,23.259425094393247,Standby vs ambient (26 May)
54.267578125,23.48342509439325,Standby vs ambient (26 May)
54.31640625,23.275425094393245,Standby vs ambient (26 May)
54.365234375,23.40742509439325,Standby vs ambient (26 May)
54.4140625,23.421425094393246,Standby vs ambient (26 May)
